Plot Title: 21661326,,,,,,,
#,"Date Time, GMT+03:00","DO conc, mg/L (LGR S/N: 21661326, SEN S/N: 21661326)","Temp, °C (LGR S/N: 21661326, SEN S/N: 21661326)",,,Stopped (LGR S/N: 21661326),End Of File (LGR S/N: 21661326)
931,7/28/2023 15:30,9.18,35.38,21661326,copper,,
932,7/28/2023 15:35,9.07,35.36,21661326,copper,,
933,7/28/2023 15:40,9.11,35.34,21661326,copper,,
934,7/28/2023 15:45,9.08,35.3,21661326,copper,,
935,7/28/2023 15:50,9.13,35.3,21661326,copper,,
936,7/28/2023 15:55,9.2,35.3,21661326,copper,,
937,7/28/2023 16:00,9.19,35.28,21661326,copper,,
938,7/28/2023 16:05,9.19,35.26,21661326,copper,,
939,7/28/2023 16:10,9.22,35.26,21661326,copper,,
940,7/28/2023 16:15,9.17,35.24,21661326,copper,,
941,7/28/2023 16:20,9.14,35.22,21661326,copper,,
942,7/28/2023 16:25,9.13,35.18,21661326,copper,,
943,7/28/2023 16:30,9.16,35.18,21661326,copper,,
944,7/28/2023 16:35,9.29,35.16,21661326,copper,,
945,7/28/2023 16:40,9.25,35.16,21661326,copper,,
946,7/28/2023 16:45,9.23,35.14,21661326,copper,,
947,7/28/2023 16:50,9.2,35.14,21661326,copper,,
948,7/28/2023 16:55,9.22,35.1,21661326,copper,,
949,7/28/2023 17:00,9.22,35.08,21661326,copper,,
950,7/28/2023 17:05,9.14,35.04,21661326,copper,,
951,7/28/2023 17:10,9.1,35.02,21661326,copper,,
952,7/28/2023 17:15,9.1,34.92,21661326,copper,,
953,7/28/2023 17:20,9.07,34.82,21661326,copper,,
954,7/28/2023 17:25,9.08,34.74,21661326,copper,,
955,7/28/2023 17:30,9.11,34.68,21661326,copper,,
956,7/28/2023 17:35,9.11,34.66,21661326,copper,,
957,7/28/2023 17:40,9.19,34.64,21661326,copper,,
958,7/28/2023 17:45,9.11,34.6,21661326,copper,,
959,7/28/2023 17:50,9.08,34.54,21661326,copper,,
960,7/28/2023 17:55,9.07,34.5,21661326,copper,,
961,7/28/2023 18:00,9.04,34.48,21661326,copper,,
962,7/28/2023 18:05,9.02,34.44,21661326,copper,,
963,7/28/2023 18:10,8.98,34.38,21661326,copper,,
964,7/28/2023 18:15,8.88,34.32,21661326,copper,,
965,7/28/2023 18:20,8.89,34.26,21661326,copper,,
966,7/28/2023 18:25,8.83,34.18,21661326,copper,,
967,7/28/2023 18:30,8.88,34.1,21661326,copper,,
968,7/28/2023 18:35,8.88,34.04,21661326,copper,,
969,7/28/2023 18:40,8.82,33.96,21661326,copper,,
970,7/28/2023 18:45,8.68,33.86,21661326,copper,,
971,7/28/2023 18:50,8.56,33.74,21661326,copper,,
972,7/28/2023 18:55,8.43,33.66,21661326,copper,,
973,7/28/2023 19:00,8.33,33.62,21661326,copper,,
974,7/28/2023 19:05,8.19,33.56,21661326,copper,,
975,7/28/2023 19:10,8.06,33.52,21661326,copper,,
976,7/28/2023 19:15,7.86,33.46,21661326,copper,,
977,7/28/2023 19:20,7.7,33.38,21661326,copper,,
978,7/28/2023 19:25,7.52,33.3,21661326,copper,,
979,7/28/2023 19:30,7.37,33.22,21661326,copper,,
980,7/28/2023 19:35,7.16,33.16,21661326,copper,,
981,7/28/2023 19:40,7.02,33.12,21661326,copper,,
982,7/28/2023 19:45,6.99,33.06,21661326,copper,,
983,7/28/2023 19:50,6.87,33.02,21661326,copper,,
984,7/28/2023 19:55,6.79,32.96,21661326,copper,,
985,7/28/2023 20:00,6.65,32.92,21661326,copper,,
986,7/28/2023 20:05,6.58,32.88,21661326,copper,,
987,7/28/2023 20:10,6.43,32.84,21661326,copper,,
988,7/28/2023 20:15,6.34,32.78,21661326,copper,,
989,7/28/2023 20:20,6.22,32.74,21661326,copper,,
990,7/28/2023 20:25,6.12,32.7,21661326,copper,,
991,7/28/2023 20:30,6.08,32.68,21661326,copper,,
992,7/28/2023 20:35,5.95,32.64,21661326,copper,,
993,7/28/2023 20:40,5.83,32.62,21661326,copper,,
994,7/28/2023 20:45,5.7,32.62,21661326,copper,,
995,7/28/2023 20:50,5.58,32.58,21661326,copper,,
996,7/28/2023 20:55,5.62,32.56,21661326,copper,,
997,7/28/2023 21:00,5.5,32.54,21661326,copper,,
998,7/28/2023 21:05,5.5,32.54,21661326,copper,,
999,7/28/2023 21:10,5.42,32.54,21661326,copper,,
1000,7/28/2023 21:15,5.29,32.52,21661326,copper,,
1001,7/28/2023 21:20,5.37,32.52,21661326,copper,,
1002,7/28/2023 21:25,5.43,32.5,21661326,copper,,
1003,7/28/2023 21:30,5.25,32.48,21661326,copper,,
1004,7/28/2023 21:35,5.13,32.46,21661326,copper,,
1005,7/28/2023 21:40,5.04,32.44,21661326,copper,,
1006,7/28/2023 21:45,4.95,32.44,21661326,copper,,
1007,7/28/2023 21:50,4.76,32.42,21661326,copper,,
1008,7/28/2023 21:55,4.94,32.42,21661326,copper,,
1009,7/28/2023 22:00,4.79,32.4,21661326,copper,,
1010,7/28/2023 22:05,4.64,32.38,21661326,copper,,
1011,7/28/2023 22:10,4.48,32.36,21661326,copper,,
1012,7/28/2023 22:15,4.26,32.36,21661326,copper,,
1013,7/28/2023 22:20,4.13,32.36,21661326,copper,,
1014,7/28/2023 22:25,4.08,32.36,21661326,copper,,
1015,7/28/2023 22:30,4.2,32.38,21661326,copper,,
1016,7/28/2023 22:35,4.19,32.4,21661326,copper,,
1017,7/28/2023 22:40,4.23,32.4,21661326,copper,,
1018,7/28/2023 22:45,4.22,32.4,21661326,copper,,
1019,7/28/2023 22:50,4.36,32.42,21661326,copper,,
1020,7/28/2023 22:55,4.39,32.44,21661326,copper,,
1021,7/28/2023 23:00,4.42,32.46,21661326,copper,,
1022,7/28/2023 23:05,4.56,32.54,21661326,copper,,
1023,7/28/2023 23:10,4.48,32.58,21661326,copper,,
1024,7/28/2023 23:15,4.6,32.68,21661326,copper,,
1025,7/28/2023 23:20,4.77,32.72,21661326,copper,,
1026,7/28/2023 23:25,4.59,32.8,21661326,copper,,
1027,7/28/2023 23:30,4.56,32.8,21661326,copper,,
1028,7/28/2023 23:35,4.52,32.74,21661326,copper,,
1029,7/28/2023 23:40,4.54,32.72,21661326,copper,,
1030,7/28/2023 23:45,4.6,32.7,21661326,copper,,
1031,7/28/2023 23:50,4.66,32.68,21661326,copper,,
1032,7/28/2023 23:55,4.63,32.72,21661326,copper,,
1033,7/29/2023 0:00,4.92,32.84,21661326,copper,,
1034,7/29/2023 0:05,5.09,32.94,21661326,copper,,
1035,7/29/2023 0:10,4.89,32.96,21661326,copper,,
1036,7/29/2023 0:15,4.89,32.98,21661326,copper,,
1037,7/29/2023 0:20,4.6,32.96,21661326,copper,,
1038,7/29/2023 0:25,4.55,32.94,21661326,copper,,
1039,7/29/2023 0:30,4.46,32.88,21661326,copper,,
1040,7/29/2023 0:35,4.5,32.88,21661326,copper,,
1041,7/29/2023 0:40,4.56,32.88,21661326,copper,,
1042,7/29/2023 0:45,4.61,32.94,21661326,copper,,
1043,7/29/2023 0:50,4.56,33.1,21661326,copper,,
1044,7/29/2023 0:55,4.61,33.14,21661326,copper,,
1045,7/29/2023 1:00,4.9,33.24,21661326,copper,,
1046,7/29/2023 1:05,4.85,33.28,21661326,copper,,
1047,7/29/2023 1:10,4.95,33.32,21661326,copper,,
1048,7/29/2023 1:15,4.88,33.28,21661326,copper,,
1049,7/29/2023 1:20,5.01,33.22,21661326,copper,,
1050,7/29/2023 1:25,5.13,33.2,21661326,copper,,
1051,7/29/2023 1:30,5.04,33.16,21661326,copper,,
1052,7/29/2023 1:35,5.15,33.18,21661326,copper,,
1053,7/29/2023 1:40,5.15,33.16,21661326,copper,,
1054,7/29/2023 1:45,5.29,33.2,21661326,copper,,
1055,7/29/2023 1:50,5.27,33.18,21661326,copper,,
1056,7/29/2023 1:55,5.11,33.22,21661326,copper,,
1057,7/29/2023 2:00,5.22,33.22,21661326,copper,,
1058,7/29/2023 2:05,5.66,33.3,21661326,copper,,
1059,7/29/2023 2:10,5.66,33.34,21661326,copper,,
1060,7/29/2023 2:15,5.86,33.4,21661326,copper,,
1061,7/29/2023 2:20,5.71,33.4,21661326,copper,,
1062,7/29/2023 2:25,5.24,33.34,21661326,copper,,
1063,7/29/2023 2:30,4.82,33.26,21661326,copper,,
1064,7/29/2023 2:35,5.04,33.22,21661326,copper,,
1065,7/29/2023 2:40,4.81,33.16,21661326,copper,,
1066,7/29/2023 2:45,4.91,33.1,21661326,copper,,
1067,7/29/2023 2:50,5.47,33.06,21661326,copper,,
1068,7/29/2023 2:55,5.78,33.04,21661326,copper,,
1069,7/29/2023 3:00,6.11,33.02,21661326,copper,,
1070,7/29/2023 3:05,6.01,33.04,21661326,copper,,
1071,7/29/2023 3:10,6.05,33.06,21661326,copper,,
1072,7/29/2023 3:15,6.1,33.08,21661326,copper,,
1073,7/29/2023 3:20,6.27,33.14,21661326,copper,,
1074,7/29/2023 3:25,6.23,33.18,21661326,copper,,
1075,7/29/2023 3:30,6.13,33.18,21661326,copper,,
1076,7/29/2023 3:35,6.16,33.16,21661326,copper,,
1077,7/29/2023 3:40,6.39,33.14,21661326,copper,,
1078,7/29/2023 3:45,6.46,33.12,21661326,copper,,
1079,7/29/2023 3:50,6.55,33.14,21661326,copper,,
1080,7/29/2023 3:55,6.54,33.14,21661326,copper,,
1081,7/29/2023 4:00,6.53,33.16,21661326,copper,,
1082,7/29/2023 4:05,6.45,33.14,21661326,copper,,
1083,7/29/2023 4:10,6.32,33.14,21661326,copper,,
1084,7/29/2023 4:15,6.23,33.08,21661326,copper,,
1085,7/29/2023 4:20,6.27,33.04,21661326,copper,,
1086,7/29/2023 4:25,6.28,33,21661326,copper,,
1087,7/29/2023 4:30,6.19,32.96,21661326,copper,,
1088,7/29/2023 4:35,6.07,32.9,21661326,copper,,
1089,7/29/2023 4:40,5.79,32.76,21661326,copper,,
1090,7/29/2023 4:45,5.76,32.68,21661326,copper,,
1091,7/29/2023 4:50,5.74,32.62,21661326,copper,,
1092,7/29/2023 4:55,5.71,32.58,21661326,copper,,
1093,7/29/2023 5:00,5.71,32.5,21661326,copper,,
1094,7/29/2023 5:05,5.47,32.4,21661326,copper,,
1095,7/29/2023 5:10,5.27,32.3,21661326,copper,,
1096,7/29/2023 5:15,5.06,32.24,21661326,copper,,
1097,7/29/2023 5:20,4.84,32.16,21661326,copper,,
1098,7/29/2023 5:25,4.77,32.08,21661326,copper,,
1099,7/29/2023 5:30,4.63,32,21661326,copper,,
1100,7/29/2023 5:35,4.47,31.94,21661326,copper,,
1101,7/29/2023 5:40,4.34,31.88,21661326,copper,,
1102,7/29/2023 5:45,4.22,31.84,21661326,copper,,
1103,7/29/2023 5:50,4.09,31.78,21661326,copper,,
1104,7/29/2023 5:55,4.07,31.72,21661326,copper,,
1105,7/29/2023 6:00,4.11,31.66,21661326,copper,,
1106,7/29/2023 6:05,4.18,31.62,21661326,copper,,
1107,7/29/2023 6:10,4.18,31.56,21661326,copper,,
1108,7/29/2023 6:15,4.08,31.52,21661326,copper,,
1109,7/29/2023 6:20,4.07,31.46,21661326,copper,,
1110,7/29/2023 6:25,4.01,31.4,21661326,copper,,
1111,7/29/2023 6:30,3.84,31.36,21661326,copper,,
1112,7/29/2023 6:35,3.78,31.32,21661326,copper,,
1113,7/29/2023 6:40,3.69,31.24,21661326,copper,,
1114,7/29/2023 6:45,3.61,31.16,21661326,copper,,
1115,7/29/2023 6:50,3.55,31.12,21661326,copper,,
1116,7/29/2023 6:55,3.48,31.08,21661326,copper,,
1117,7/29/2023 7:00,3.36,31.04,21661326,copper,,
1118,7/29/2023 7:05,3.33,31.04,21661326,copper,,
1119,7/29/2023 7:10,3.25,31,21661326,copper,,
1120,7/29/2023 7:15,3.12,30.94,21661326,copper,,
1121,7/29/2023 7:20,3.06,30.94,21661326,copper,,
1122,7/29/2023 7:25,2.96,30.92,21661326,copper,,
1123,7/29/2023 7:30,2.91,30.94,21661326,copper,,
1124,7/29/2023 7:35,2.87,30.94,21661326,copper,,
1125,7/29/2023 7:40,2.8,30.96,21661326,copper,,
1126,7/29/2023 7:45,2.78,31,21661326,copper,,
1127,7/29/2023 7:50,2.74,31.02,21661326,copper,,
1128,7/29/2023 7:55,2.72,31.06,21661326,copper,,
1129,7/29/2023 8:00,2.7,31.1,21661326,copper,,
1130,7/29/2023 8:05,2.66,31.14,21661326,copper,,
1131,7/29/2023 8:10,2.58,31.16,21661326,copper,,
1132,7/29/2023 8:15,2.59,31.18,21661326,copper,,
1133,7/29/2023 8:20,2.66,31.2,21661326,copper,,
1134,7/29/2023 8:25,2.83,31.26,21661326,copper,,
1135,7/29/2023 8:30,2.91,31.3,21661326,copper,,
1136,7/29/2023 8:35,2.9,31.34,21661326,copper,,
1137,7/29/2023 8:40,2.94,31.44,21661326,copper,,
1138,7/29/2023 8:45,2.92,31.46,21661326,copper,,
1139,7/29/2023 8:50,3.1,31.48,21661326,copper,,
1140,7/29/2023 8:55,3.08,31.54,21661326,copper,,
1141,7/29/2023 9:00,3.12,31.64,21661326,copper,,
1142,7/29/2023 9:05,3.19,31.7,21661326,copper,,
1143,7/29/2023 9:10,3.24,31.72,21661326,copper,,
1144,7/29/2023 9:15,3.24,31.72,21661326,copper,,
1145,7/29/2023 9:20,3.28,31.8,21661326,copper,,
1146,7/29/2023 9:25,3.35,31.9,21661326,copper,,
1147,7/29/2023 9:30,3.38,31.98,21661326,copper,,
1148,7/29/2023 9:35,3.43,32.1,21661326,copper,,
1149,7/29/2023 9:40,3.64,32.22,21661326,copper,,
1150,7/29/2023 9:45,3.88,32.34,21661326,copper,,
1151,7/29/2023 9:50,4.4,32.56,21661326,copper,,
1152,7/29/2023 9:55,5.91,33,21661326,copper,,
1153,7/29/2023 10:00,5.87,33.24,21661326,copper,,
1154,7/29/2023 10:05,5.69,33.38,21661326,copper,,
1155,7/29/2023 10:10,5.83,33.5,21661326,copper,,
1156,7/29/2023 10:15,6.02,33.6,21661326,copper,,
1157,7/29/2023 10:20,6.01,33.7,21661326,copper,,
1158,7/29/2023 10:25,6,33.72,21661326,copper,,
1159,7/29/2023 10:30,5.91,33.82,21661326,copper,,
1160,7/29/2023 10:35,6.02,33.88,21661326,copper,,
1161,7/29/2023 10:40,6.06,33.98,21661326,copper,,
1162,7/29/2023 10:45,5.93,34.06,21661326,copper,,
1163,7/29/2023 10:50,6.03,34.14,21661326,copper,,
1164,7/29/2023 10:55,6.02,34.22,21661326,copper,,
1165,7/29/2023 11:00,6.4,34.32,21661326,copper,,
1166,7/29/2023 11:05,6.08,34.44,21661326,copper,,
1167,7/29/2023 11:10,6.14,34.54,21661326,copper,,
1168,7/29/2023 11:15,6.3,34.6,21661326,copper,,
1169,7/29/2023 11:20,7.23,34.64,21661326,copper,,
1170,7/29/2023 11:25,7.43,34.74,21661326,copper,,
1171,7/29/2023 11:30,7.57,34.84,21661326,copper,,
1172,7/29/2023 11:35,7.65,34.94,21661326,copper,,
1173,7/29/2023 11:40,7.62,35.02,21661326,copper,,
1174,7/29/2023 11:45,8.1,35.02,21661326,copper,,
1175,7/29/2023 11:50,8.07,35.1,21661326,copper,,
1176,7/29/2023 11:55,8.25,35.18,21661326,copper,,
1177,7/29/2023 12:00,8.45,35.22,21661326,copper,,
1178,7/29/2023 12:05,8.53,35.26,21661326,copper,,
1179,7/29/2023 12:10,8.61,35.3,21661326,copper,,
1180,7/29/2023 12:15,8.68,35.36,21661326,copper,,
1181,7/29/2023 12:20,8.73,35.44,21661326,copper,,
1182,7/29/2023 12:25,8.78,35.46,21661326,copper,,
1183,7/29/2023 12:30,8.87,35.52,21661326,copper,,
1184,7/29/2023 12:35,8.93,35.56,21661326,copper,,
1185,7/29/2023 12:40,9.03,35.62,21661326,copper,,
1186,7/29/2023 12:45,8.89,35.6,21661326,copper,,
1187,7/29/2023 12:50,9.27,35.64,21661326,copper,,
1188,7/29/2023 12:55,9.55,35.72,21661326,copper,,
1189,7/29/2023 13:00,9.38,35.8,21661326,copper,,
1190,7/29/2023 13:05,9.59,35.9,21661326,copper,,
1191,7/29/2023 13:10,9.58,35.96,21661326,copper,,
1192,7/29/2023 13:15,9.67,36.08,21661326,copper,,
1193,7/29/2023 13:20,9.94,36.2,21661326,copper,,
1194,7/29/2023 13:25,9.76,36.24,21661326,copper,,
1195,7/29/2023 13:30,9.67,36.22,21661326,copper,,
1196,7/29/2023 13:35,9.23,36.16,21661326,copper,,
1197,7/29/2023 13:40,9.56,36.06,21661326,copper,,
1198,7/29/2023 13:45,9.76,36.2,21661326,copper,,
1199,7/29/2023 13:50,9.34,36.18,21661326,copper,,
1200,7/29/2023 13:55,9.83,36.26,21661326,copper,,
1201,7/29/2023 14:00,9.86,36.36,21661326,copper,,
1202,7/29/2023 14:05,9.86,36.38,21661326,copper,,
1203,7/29/2023 14:10,9.69,36.44,21661326,copper,,
1204,7/29/2023 14:15,9.26,36.3,21661326,copper,,
1205,7/29/2023 14:20,9.78,36.38,21661326,copper,,
1206,7/29/2023 14:25,9.91,36.4,21661326,copper,,
1207,7/29/2023 14:30,9.8,36.58,21661326,copper,,
1208,7/29/2023 14:35,9.93,36.68,21661326,copper,,
1209,7/29/2023 14:40,10,36.74,21661326,copper,,
1210,7/29/2023 14:45,10.2,36.78,21661326,copper,,
1211,7/29/2023 14:50,10.08,36.78,21661326,copper,,
1212,7/29/2023 14:55,9.95,36.78,21661326,copper,,
1213,7/29/2023 15:00,9.91,36.66,21661326,copper,,
1214,7/29/2023 15:05,9.83,36.54,21661326,copper,,
1215,7/29/2023 15:10,9.16,36.5,21661326,copper,,
1216,7/29/2023 15:15,9.58,36.48,21661326,copper,,
1217,7/29/2023 15:20,9.72,36.48,21661326,copper,,
1218,7/29/2023 15:25,9.65,36.5,21661326,copper,,
1219,7/29/2023 15:30,9.55,36.5,21661326,copper,,
1220,7/29/2023 15:35,9.5,36.42,21661326,copper,,
1221,7/29/2023 15:40,9.54,36.44,21661326,copper,,
1222,7/29/2023 15:45,9.59,36.44,21661326,copper,,
1223,7/29/2023 15:50,9.43,36.4,21661326,copper,,
1224,7/29/2023 15:55,9.57,36.44,21661326,copper,,
1225,7/29/2023 16:00,9.42,36.38,21661326,copper,,
1226,7/29/2023 16:05,9.5,36.36,21661326,copper,,
1227,7/29/2023 16:10,9.45,36.34,21661326,copper,,
1228,7/29/2023 16:15,9.37,36.32,21661326,copper,,
1229,7/29/2023 16:20,9.5,36.26,21661326,copper,,
1230,7/29/2023 16:25,9.48,36.24,21661326,copper,,
1231,7/29/2023 16:30,9.19,36.18,21661326,copper,,
1232,7/29/2023 16:35,9.11,36.14,21661326,copper,,
1233,7/29/2023 16:40,9.29,36.12,21661326,copper,,
1234,7/29/2023 16:45,9.12,36.1,21661326,copper,,
1235,7/29/2023 16:50,9.29,36.1,21661326,copper,,
1236,7/29/2023 16:55,9.35,36.14,21661326,copper,,
1237,7/29/2023 17:00,9.33,36.14,21661326,copper,,
1238,7/29/2023 17:05,9.44,36.14,21661326,copper,,
1239,7/29/2023 17:10,9.26,36.1,21661326,copper,,
1240,7/29/2023 17:15,9.35,36.06,21661326,copper,,
1241,7/29/2023 17:20,9.35,36.04,21661326,copper,,
1242,7/29/2023 17:25,9.33,36,21661326,copper,,
1243,7/29/2023 17:30,9.5,36,21661326,copper,,
1244,7/29/2023 17:35,9.47,36,21661326,copper,,
1245,7/29/2023 17:40,9.44,35.98,21661326,copper,,
1246,7/29/2023 17:45,9.56,35.96,21661326,copper,,
1247,7/29/2023 17:50,9.66,35.92,21661326,copper,,
1248,7/29/2023 17:55,9.65,35.84,21661326,copper,,
1249,7/29/2023 18:00,9.67,35.78,21661326,copper,,
1250,7/29/2023 18:05,9.67,35.74,21661326,copper,,
1251,7/29/2023 18:10,9.63,35.7,21661326,copper,,
1252,7/29/2023 18:15,9.65,35.66,21661326,copper,,
1253,7/29/2023 18:20,9.71,35.62,21661326,copper,,
1254,7/29/2023 18:25,9.73,35.56,21661326,copper,,
1255,7/29/2023 18:30,9.66,35.5,21661326,copper,,
1256,7/29/2023 18:35,9.52,35.38,21661326,copper,,
1257,7/29/2023 18:40,9.45,35.2,21661326,copper,,
1258,7/29/2023 18:45,9.41,35.06,21661326,copper,,
1259,7/29/2023 18:50,9.38,34.98,21661326,copper,,
1260,7/29/2023 18:55,9.33,34.94,21661326,copper,,
1261,7/29/2023 19:00,9.26,34.88,21661326,copper,,
1262,7/29/2023 19:05,9.19,34.82,21661326,copper,,
1263,7/29/2023 19:10,9.18,34.72,21661326,copper,,
1264,7/29/2023 19:15,9.12,34.66,21661326,copper,,
1265,7/29/2023 19:20,8.99,34.56,21661326,copper,,
1266,7/29/2023 19:25,8.78,34.46,21661326,copper,,
1267,7/29/2023 19:30,8.64,34.34,21661326,copper,,
1268,7/29/2023 19:35,8.5,34.24,21661326,copper,,
1269,7/29/2023 19:40,8.43,34.16,21661326,copper,,
1270,7/29/2023 19:45,8.27,34.08,21661326,copper,,
1271,7/29/2023 19:50,8.16,34.02,21661326,copper,,
1272,7/29/2023 19:55,8.07,33.98,21661326,copper,,
1273,7/29/2023 20:00,7.97,33.96,21661326,copper,,
1274,7/29/2023 20:05,7.88,33.94,21661326,copper,,
1275,7/29/2023 20:10,7.7,33.92,21661326,copper,,
1276,7/29/2023 20:15,7.28,33.9,21661326,copper,,
1277,7/29/2023 20:20,7.15,33.84,21661326,copper,,
1278,7/29/2023 20:25,7.1,33.82,21661326,copper,,
1279,7/29/2023 20:30,7.08,33.8,21661326,copper,,
1280,7/29/2023 20:35,7.11,33.74,21661326,copper,,
1281,7/29/2023 20:40,7.04,33.68,21661326,copper,,
1282,7/29/2023 20:45,6.93,33.64,21661326,copper,,
1283,7/29/2023 20:50,6.87,33.62,21661326,copper,,
1284,7/29/2023 20:55,6.9,33.6,21661326,copper,,
1285,7/29/2023 21:00,6.81,33.6,21661326,copper,,
1286,7/29/2023 21:05,6.69,33.58,21661326,copper,,
1287,7/29/2023 21:10,6.61,33.58,21661326,copper,,
1288,7/29/2023 21:15,6.53,33.58,21661326,copper,,
1289,7/29/2023 21:20,6.46,33.58,21661326,copper,,
1290,7/29/2023 21:25,6.45,33.58,21661326,copper,,
1291,7/29/2023 21:30,6.51,33.58,21661326,copper,,
1292,7/29/2023 21:35,6.47,33.58,21661326,copper,,
1293,7/29/2023 21:40,6.38,33.56,21661326,copper,,
1294,7/29/2023 21:45,6.28,33.56,21661326,copper,,
1295,7/29/2023 21:50,6.26,33.54,21661326,copper,,
1296,7/29/2023 21:55,6.24,33.54,21661326,copper,,
1297,7/29/2023 22:00,6.22,33.52,21661326,copper,,
1298,7/29/2023 22:05,6.17,33.52,21661326,copper,,
1299,7/29/2023 22:10,6.2,33.5,21661326,copper,,
1300,7/29/2023 22:15,6.05,33.5,21661326,copper,,
1301,7/29/2023 22:20,6.03,33.5,21661326,copper,,
1302,7/29/2023 22:25,5.94,33.52,21661326,copper,,
1303,7/29/2023 22:30,5.97,33.52,21661326,copper,,
1304,7/29/2023 22:35,6.02,33.54,21661326,copper,,
1305,7/29/2023 22:40,5.98,33.58,21661326,copper,,
1306,7/29/2023 22:45,6.06,33.62,21661326,copper,,
1307,7/29/2023 22:50,6.05,33.66,21661326,copper,,
1308,7/29/2023 22:55,5.91,33.66,21661326,copper,,
1309,7/29/2023 23:00,5.87,33.62,21661326,copper,,
1310,7/29/2023 23:05,5.96,33.6,21661326,copper,,
1311,7/29/2023 23:10,5.83,33.58,21661326,copper,,
1312,7/29/2023 23:15,5.69,33.6,21661326,copper,,
1313,7/29/2023 23:20,5.54,33.62,21661326,copper,,
1314,7/29/2023 23:25,5.54,33.62,21661326,copper,,
1315,7/29/2023 23:30,5.85,33.58,21661326,copper,,
1316,7/29/2023 23:35,5.99,33.56,21661326,copper,,
1317,7/29/2023 23:40,6.2,33.52,21661326,copper,,
1318,7/29/2023 23:45,6.13,33.54,21661326,copper,,
1319,7/29/2023 23:50,6.1,33.56,21661326,copper,,
1320,7/29/2023 23:55,6.24,33.6,21661326,copper,,
1321,7/30/2023 0:00,6.29,33.62,21661326,copper,,
1322,7/30/2023 0:05,6.14,33.6,21661326,copper,,
1323,7/30/2023 0:10,6.34,33.62,21661326,copper,,
1324,7/30/2023 0:15,6.19,33.62,21661326,copper,,
1325,7/30/2023 0:20,5.98,33.64,21661326,copper,,
1326,7/30/2023 0:25,6.03,33.64,21661326,copper,,
1327,7/30/2023 0:30,6.22,33.64,21661326,copper,,
1328,7/30/2023 0:35,6.23,33.64,21661326,copper,,
1329,7/30/2023 0:40,6.29,33.62,21661326,copper,,
1330,7/30/2023 0:45,6.32,33.62,21661326,copper,,
1331,7/30/2023 0:50,6.3,33.58,21661326,copper,,
1332,7/30/2023 0:55,6.4,33.56,21661326,copper,,
1333,7/30/2023 1:00,6.37,33.54,21661326,copper,,
1334,7/30/2023 1:05,6.37,33.52,21661326,copper,,
1335,7/30/2023 1:10,6.51,33.5,21661326,copper,,
1336,7/30/2023 1:15,6.39,33.48,21661326,copper,,
1337,7/30/2023 1:20,5.94,33.42,21661326,copper,,
1338,7/30/2023 1:25,5.98,33.3,21661326,copper,,
1339,7/30/2023 1:30,5.76,33.2,21661326,copper,,
1340,7/30/2023 1:35,5.54,33.08,21661326,copper,,
1341,7/30/2023 1:40,5.72,32.98,21661326,copper,,
1342,7/30/2023 1:45,5.59,32.9,21661326,copper,,
1343,7/30/2023 1:50,5.53,32.82,21661326,copper,,
1344,7/30/2023 1:55,5.45,32.76,21661326,copper,,
1345,7/30/2023 2:00,5.26,32.68,21661326,copper,,
1346,7/30/2023 2:05,4.99,32.52,21661326,copper,,
1347,7/30/2023 2:10,4.82,32.3,21661326,copper,,
1348,7/30/2023 2:15,4.62,32.08,21661326,copper,,
1349,7/30/2023 2:20,4.26,31.88,21661326,copper,,
1350,7/30/2023 2:25,3.91,31.74,21661326,copper,,
1351,7/30/2023 2:30,3.85,31.64,21661326,copper,,
1352,7/30/2023 2:35,3.65,31.54,21661326,copper,,
1353,7/30/2023 2:40,3.51,31.4,21661326,copper,,
1354,7/30/2023 2:45,3.45,31.32,21661326,copper,,
1355,7/30/2023 2:50,3.38,31.26,21661326,copper,,
1356,7/30/2023 2:55,3.23,31.24,21661326,copper,,
1357,7/30/2023 3:00,3.05,31.2,21661326,copper,,
1358,7/30/2023 3:05,3.06,31.16,21661326,copper,,
1359,7/30/2023 3:10,3.15,31.14,21661326,copper,,
1360,7/30/2023 3:15,3.31,31.2,21661326,copper,,
1361,7/30/2023 3:20,3.45,31.3,21661326,copper,,
1362,7/30/2023 3:25,3.54,31.4,21661326,copper,,
1363,7/30/2023 3:30,3.64,31.48,21661326,copper,,
1364,7/30/2023 3:35,3.84,31.56,21661326,copper,,
1365,7/30/2023 3:40,3.9,31.64,21661326,copper,,
1366,7/30/2023 3:45,4.03,31.74,21661326,copper,,
1367,7/30/2023 3:50,4.09,31.84,21661326,copper,,
1368,7/30/2023 3:55,4.2,31.92,21661326,copper,,
1369,7/30/2023 4:00,4.28,31.98,21661326,copper,,
1370,7/30/2023 4:05,4.32,32.02,21661326,copper,,
1371,7/30/2023 4:10,4.35,32.06,21661326,copper,,
1372,7/30/2023 4:15,4.6,32.1,21661326,copper,,
1373,7/30/2023 4:20,4.69,32.14,21661326,copper,,
1374,7/30/2023 4:25,4.7,32.16,21661326,copper,,
1375,7/30/2023 4:30,4.84,32.2,21661326,copper,,
1376,7/30/2023 4:35,4.95,32.22,21661326,copper,,
1377,7/30/2023 4:40,5.03,32.26,21661326,copper,,
1378,7/30/2023 4:45,5.07,32.3,21661326,copper,,
1379,7/30/2023 4:50,5.09,32.34,21661326,copper,,
1380,7/30/2023 4:55,5.09,32.36,21661326,copper,,
