#,date_time,temp,mV,pH,serial,brand,model,treatment,day
285,07/27/2023 09:20:00,33.50,-71.99,7.88,21657439,HOBO,HOBO pH,copper,4
286,07/27/2023 09:30:00,33.65,-72.50,7.89,21657439,HOBO,HOBO pH,copper,4
287,07/27/2023 09:40:00,33.76,-72.81,7.90,21657439,HOBO,HOBO pH,copper,4
288,07/27/2023 09:50:00,33.89,-73.10,7.90,21657439,HOBO,HOBO pH,copper,4
289,07/27/2023 10:00:00,33.99,-73.42,7.90,21657439,HOBO,HOBO pH,copper,4
290,07/27/2023 10:10:00,34.12,-73.71,7.91,21657439,HOBO,HOBO pH,copper,4
291,07/27/2023 10:20:00,34.20,-73.89,7.91,21657439,HOBO,HOBO pH,copper,4
292,07/27/2023 10:30:00,34.28,-74.02,7.91,21657439,HOBO,HOBO pH,copper,4
293,07/27/2023 10:40:00,34.39,-74.22,7.92,21657439,HOBO,HOBO pH,copper,4
294,07/27/2023 10:50:00,34.41,-74.21,7.92,21657439,HOBO,HOBO pH,copper,4
295,07/27/2023 11:00:00,34.44,-74.24,7.92,21657439,HOBO,HOBO pH,copper,4
296,07/27/2023 11:10:00,34.49,-74.52,7.92,21657439,HOBO,HOBO pH,copper,4
297,07/27/2023 11:20:00,34.62,-75.33,7.93,21657439,HOBO,HOBO pH,copper,4
298,07/27/2023 11:30:00,34.78,-75.97,7.94,21657439,HOBO,HOBO pH,copper,4
299,07/27/2023 11:40:00,34.81,-75.81,7.94,21657439,HOBO,HOBO pH,copper,4
300,07/27/2023 11:50:00,34.76,-75.78,7.94,21657439,HOBO,HOBO pH,copper,4
301,07/27/2023 12:00:00,34.60,-75.44,7.94,21657439,HOBO,HOBO pH,copper,4
302,07/27/2023 12:10:00,34.70,-76.06,7.95,21657439,HOBO,HOBO pH,copper,4
303,07/27/2023 12:20:00,34.84,-76.69,7.96,21657439,HOBO,HOBO pH,copper,4
304,07/27/2023 12:30:00,34.97,-77.24,7.97,21657439,HOBO,HOBO pH,copper,4
305,07/27/2023 12:40:00,35.08,-77.46,7.97,21657439,HOBO,HOBO pH,copper,4
306,07/27/2023 12:50:00,35.21,-77.75,7.97,21657439,HOBO,HOBO pH,copper,4
307,07/27/2023 13:00:00,35.23,-77.88,7.98,21657439,HOBO,HOBO pH,copper,4
308,07/27/2023 13:10:00,35.42,-78.41,7.98,21657439,HOBO,HOBO pH,copper,4
309,07/27/2023 13:20:00,35.66,-79.46,8.00,21657439,HOBO,HOBO pH,copper,4
310,07/27/2023 13:30:00,35.96,-80.03,8.01,21657439,HOBO,HOBO pH,copper,4
311,07/27/2023 13:40:00,36.12,-80.22,8.01,21657439,HOBO,HOBO pH,copper,4
312,07/27/2023 13:50:00,36.23,-80.47,8.02,21657439,HOBO,HOBO pH,copper,4
313,07/27/2023 14:00:00,36.28,-81.02,8.02,21657439,HOBO,HOBO pH,copper,4
314,07/27/2023 14:10:00,36.17,-81.33,8.03,21657439,HOBO,HOBO pH,copper,4
315,07/27/2023 14:20:00,35.98,-80.78,8.02,21657439,HOBO,HOBO pH,copper,4
316,07/27/2023 14:30:00,35.88,-80.78,8.02,21657439,HOBO,HOBO pH,copper,4
317,07/27/2023 14:40:00,35.77,-80.27,8.01,21657439,HOBO,HOBO pH,copper,4
318,07/27/2023 14:50:00,35.50,-79.39,8.00,21657439,HOBO,HOBO pH,copper,4
319,07/27/2023 15:00:00,35.34,-79.11,8.00,21657439,HOBO,HOBO pH,copper,4
320,07/27/2023 15:10:00,35.16,-78.67,7.99,21657439,HOBO,HOBO pH,copper,4
321,07/27/2023 15:20:00,34.94,-78.24,7.98,21657439,HOBO,HOBO pH,copper,4
322,07/27/2023 15:30:00,34.89,-78.17,7.98,21657439,HOBO,HOBO pH,copper,4
323,07/27/2023 15:40:00,34.78,-78.14,7.98,21657439,HOBO,HOBO pH,copper,4
324,07/27/2023 15:50:00,34.76,-78.03,7.98,21657439,HOBO,HOBO pH,copper,4
325,07/27/2023 16:00:00,34.62,-77.81,7.98,21657439,HOBO,HOBO pH,copper,4
326,07/27/2023 16:10:00,34.57,-77.92,7.98,21657439,HOBO,HOBO pH,copper,4
327,07/27/2023 16:20:00,34.49,-77.74,7.98,21657439,HOBO,HOBO pH,copper,4
328,07/27/2023 16:30:00,34.41,-77.53,7.97,21657439,HOBO,HOBO pH,copper,4
329,07/27/2023 16:40:00,34.39,-77.46,7.97,21657439,HOBO,HOBO pH,copper,4
330,07/27/2023 16:50:00,34.41,-77.50,7.97,21657439,HOBO,HOBO pH,copper,4
331,07/27/2023 17:00:00,34.33,-77.42,7.97,21657439,HOBO,HOBO pH,copper,4
332,07/27/2023 17:10:00,34.26,-77.11,7.97,21657439,HOBO,HOBO pH,copper,4
333,07/27/2023 17:20:00,34.23,-77.21,7.97,21657439,HOBO,HOBO pH,copper,4
334,07/27/2023 17:30:00,34.15,-77.19,7.97,21657439,HOBO,HOBO pH,copper,4
335,07/27/2023 17:40:00,34.12,-77.30,7.97,21657439,HOBO,HOBO pH,copper,4
336,07/27/2023 17:50:00,34.10,-77.24,7.97,21657439,HOBO,HOBO pH,copper,4
337,07/27/2023 18:00:00,34.04,-77.13,7.97,21657439,HOBO,HOBO pH,copper,4
338,07/27/2023 18:10:00,33.99,-77.06,7.97,21657439,HOBO,HOBO pH,copper,4
339,07/27/2023 18:20:00,33.89,-76.99,7.96,21657439,HOBO,HOBO pH,copper,4
340,07/27/2023 18:30:00,33.86,-76.89,7.96,21657439,HOBO,HOBO pH,copper,4
341,07/27/2023 18:40:00,33.84,-76.89,7.96,21657439,HOBO,HOBO pH,copper,4
342,07/27/2023 18:50:00,33.70,-76.66,7.96,21657439,HOBO,HOBO pH,copper,4
343,07/27/2023 19:00:00,33.63,-76.49,7.96,21657439,HOBO,HOBO pH,copper,4
344,07/27/2023 19:10:00,33.55,-76.31,7.95,21657439,HOBO,HOBO pH,copper,4
345,07/27/2023 19:20:00,33.44,-76.05,7.95,21657439,HOBO,HOBO pH,copper,4
346,07/27/2023 19:30:00,33.37,-75.80,7.95,21657439,HOBO,HOBO pH,copper,4
347,07/27/2023 19:40:00,33.26,-75.56,7.94,21657439,HOBO,HOBO pH,copper,4
348,07/27/2023 19:50:00,33.18,-75.17,7.94,21657439,HOBO,HOBO pH,copper,4
349,07/27/2023 20:00:00,33.03,-74.25,7.92,21657439,HOBO,HOBO pH,copper,4
350,07/27/2023 20:10:00,32.92,-73.78,7.91,21657439,HOBO,HOBO pH,copper,4
351,07/27/2023 20:20:00,32.90,-73.42,7.91,21657439,HOBO,HOBO pH,copper,4
352,07/27/2023 20:30:00,32.82,-73.31,7.91,21657439,HOBO,HOBO pH,copper,4
353,07/27/2023 20:40:00,32.79,-72.99,7.90,21657439,HOBO,HOBO pH,copper,4
354,07/27/2023 20:50:00,32.79,-72.81,7.90,21657439,HOBO,HOBO pH,copper,4
355,07/27/2023 21:00:00,32.72,-71.49,7.88,21657439,HOBO,HOBO pH,copper,4
356,07/27/2023 21:10:00,32.72,-71.21,7.87,21657439,HOBO,HOBO pH,copper,4
357,07/27/2023 21:20:00,32.69,-70.94,7.87,21657439,HOBO,HOBO pH,copper,4
358,07/27/2023 21:30:00,32.69,-70.91,7.87,21657439,HOBO,HOBO pH,copper,4
359,07/27/2023 21:40:00,32.69,-70.80,7.86,21657439,HOBO,HOBO pH,copper,4
360,07/27/2023 21:50:00,32.72,-70.60,7.86,21657439,HOBO,HOBO pH,copper,4
361,07/27/2023 22:00:00,32.69,-69.83,7.85,21657439,HOBO,HOBO pH,copper,4
362,07/27/2023 22:10:00,32.66,-69.50,7.84,21657439,HOBO,HOBO pH,copper,4
363,07/27/2023 22:20:00,32.69,-69.47,7.84,21657439,HOBO,HOBO pH,copper,4
364,07/27/2023 22:30:00,32.79,-69.72,7.85,21657439,HOBO,HOBO pH,copper,4
365,07/27/2023 22:40:00,32.95,-70.72,7.86,21657439,HOBO,HOBO pH,copper,4
366,07/27/2023 22:50:00,33.03,-70.66,7.86,21657439,HOBO,HOBO pH,copper,4
367,07/27/2023 23:00:00,33.00,-70.00,7.85,21657439,HOBO,HOBO pH,copper,4
368,07/27/2023 23:10:00,33.03,-70.21,7.85,21657439,HOBO,HOBO pH,copper,4
369,07/27/2023 23:20:00,33.11,-70.13,7.85,21657439,HOBO,HOBO pH,copper,4
370,07/27/2023 23:30:00,33.11,-69.71,7.84,21657439,HOBO,HOBO pH,copper,4
371,07/27/2023 23:40:00,33.11,-69.50,7.84,21657439,HOBO,HOBO pH,copper,4
372,07/27/2023 23:50:00,33.11,-69.71,7.84,21657439,HOBO,HOBO pH,copper,4
373,07/28/2023 00:00:00,33.08,-68.80,7.83,21657439,HOBO,HOBO pH,copper,4
374,07/28/2023 00:10:00,33.13,-68.53,7.83,21657439,HOBO,HOBO pH,copper,4
375,07/28/2023 00:20:00,33.13,-68.00,7.82,21657439,HOBO,HOBO pH,copper,4
376,07/28/2023 00:30:00,33.29,-68.46,7.82,21657439,HOBO,HOBO pH,copper,4
377,07/28/2023 00:40:00,33.47,-69.63,7.84,21657439,HOBO,HOBO pH,copper,4
378,07/28/2023 00:50:00,33.31,-67.38,7.81,21657439,HOBO,HOBO pH,copper,4
379,07/28/2023 01:00:00,33.29,-67.02,7.80,21657439,HOBO,HOBO pH,copper,4
380,07/28/2023 01:10:00,33.23,-66.17,7.79,21657439,HOBO,HOBO pH,copper,4
381,07/28/2023 01:20:00,33.31,-66.81,7.80,21657439,HOBO,HOBO pH,copper,4
382,07/28/2023 01:30:00,33.44,-69.10,7.83,21657439,HOBO,HOBO pH,copper,4
383,07/28/2023 01:40:00,33.37,-65.50,7.77,21657439,HOBO,HOBO pH,copper,4
384,07/28/2023 01:50:00,33.42,-67.80,7.81,21657439,HOBO,HOBO pH,copper,4
385,07/28/2023 02:00:00,33.42,-69.36,7.84,21657439,HOBO,HOBO pH,copper,4
386,07/28/2023 02:10:00,33.37,-66.71,7.79,21657439,HOBO,HOBO pH,copper,4
387,07/28/2023 02:20:00,33.26,-65.75,7.78,21657439,HOBO,HOBO pH,copper,4
388,07/28/2023 02:30:00,33.37,-71.69,7.88,21657439,HOBO,HOBO pH,copper,4
389,07/28/2023 02:40:00,33.39,-71.55,7.88,21657439,HOBO,HOBO pH,copper,4
390,07/28/2023 02:50:00,33.42,-71.47,7.87,21657439,HOBO,HOBO pH,copper,4
391,07/28/2023 03:00:00,33.39,-69.74,7.84,21657439,HOBO,HOBO pH,copper,4
392,07/28/2023 03:10:00,33.34,-68.83,7.83,21657439,HOBO,HOBO pH,copper,4
393,07/28/2023 03:20:00,33.37,-70.36,7.86,21657439,HOBO,HOBO pH,copper,4
394,07/28/2023 03:30:00,33.37,-69.49,7.84,21657439,HOBO,HOBO pH,copper,4
395,07/28/2023 03:40:00,33.37,-70.63,7.86,21657439,HOBO,HOBO pH,copper,4
396,07/28/2023 03:50:00,33.37,-70.69,7.86,21657439,HOBO,HOBO pH,copper,4
397,07/28/2023 04:00:00,33.42,-70.47,7.86,21657439,HOBO,HOBO pH,copper,4
398,07/28/2023 04:10:00,33.42,-70.31,7.85,21657439,HOBO,HOBO pH,copper,4
399,07/28/2023 04:20:00,33.39,-70.60,7.86,21657439,HOBO,HOBO pH,copper,4
400,07/28/2023 04:30:00,33.37,-70.97,7.87,21657439,HOBO,HOBO pH,copper,4
401,07/28/2023 04:40:00,33.34,-70.81,7.86,21657439,HOBO,HOBO pH,copper,4
402,07/28/2023 04:50:00,33.26,-71.05,7.87,21657439,HOBO,HOBO pH,copper,4
403,07/28/2023 05:00:00,33.05,-70.58,7.86,21657439,HOBO,HOBO pH,copper,4
404,07/28/2023 05:10:00,32.87,-70.13,7.85,21657439,HOBO,HOBO pH,copper,4
405,07/28/2023 05:20:00,32.74,-69.91,7.85,21657439,HOBO,HOBO pH,copper,4
406,07/28/2023 05:30:00,32.56,-69.89,7.85,21657439,HOBO,HOBO pH,copper,4
407,07/28/2023 05:40:00,32.38,-69.99,7.85,21657439,HOBO,HOBO pH,copper,4
408,07/28/2023 05:50:00,32.25,-69.28,7.84,21657439,HOBO,HOBO pH,copper,4
409,07/28/2023 06:00:00,32.23,-68.53,7.83,21657439,HOBO,HOBO pH,copper,4
410,07/28/2023 06:10:00,32.10,-67.08,7.80,21657439,HOBO,HOBO pH,copper,4
411,07/28/2023 06:20:00,32.02,-67.10,7.80,21657439,HOBO,HOBO pH,copper,4
412,07/28/2023 06:30:00,31.94,-66.91,7.80,21657439,HOBO,HOBO pH,copper,4
413,07/28/2023 06:40:00,31.89,-66.53,7.79,21657439,HOBO,HOBO pH,copper,4
414,07/28/2023 06:50:00,31.84,-65.86,7.78,21657439,HOBO,HOBO pH,copper,4
415,07/28/2023 07:00:00,31.74,-65.22,7.77,21657439,HOBO,HOBO pH,copper,4
416,07/28/2023 07:10:00,31.69,-64.47,7.76,21657439,HOBO,HOBO pH,copper,4
417,07/28/2023 07:20:00,31.64,-62.71,7.73,21657439,HOBO,HOBO pH,copper,4
418,07/28/2023 07:30:00,31.69,-63.31,7.74,21657439,HOBO,HOBO pH,copper,4
419,07/28/2023 07:40:00,31.77,-64.19,7.76,21657439,HOBO,HOBO pH,copper,4
420,07/28/2023 07:50:00,31.89,-64.80,7.77,21657439,HOBO,HOBO pH,copper,4
421,07/28/2023 08:00:00,32.05,-65.36,7.77,21657439,HOBO,HOBO pH,copper,4
422,07/28/2023 08:10:00,32.18,-65.03,7.77,21657439,HOBO,HOBO pH,copper,4
423,07/28/2023 08:20:00,32.41,-65.49,7.78,21657439,HOBO,HOBO pH,copper,4
424,07/28/2023 08:30:00,32.64,-66.39,7.79,21657439,HOBO,HOBO pH,copper,4
425,07/28/2023 08:40:00,32.87,-68.10,7.82,21657439,HOBO,HOBO pH,copper,4
426,07/28/2023 08:50:00,33.03,-69.06,7.83,21657439,HOBO,HOBO pH,copper,4
427,07/28/2023 09:00:00,33.16,-69.56,7.84,21657439,HOBO,HOBO pH,copper,4
428,07/28/2023 09:10:00,33.29,-70.17,7.85,21657439,HOBO,HOBO pH,copper,4
429,07/28/2023 09:20:00,33.42,-70.56,7.86,21657439,HOBO,HOBO pH,copper,4
430,07/28/2023 09:30:00,33.52,-71.10,7.87,21657439,HOBO,HOBO pH,copper,4
431,07/28/2023 09:40:00,33.68,-71.61,7.88,21657439,HOBO,HOBO pH,copper,4
432,07/28/2023 09:50:00,33.81,-72.11,7.88,21657439,HOBO,HOBO pH,copper,4
433,07/28/2023 10:00:00,33.94,-72.56,7.89,21657439,HOBO,HOBO pH,copper,4
434,07/28/2023 10:10:00,34.07,-72.99,7.90,21657439,HOBO,HOBO pH,copper,4
435,07/28/2023 10:20:00,34.12,-73.11,7.90,21657439,HOBO,HOBO pH,copper,4
436,07/28/2023 10:30:00,34.20,-73.25,7.90,21657439,HOBO,HOBO pH,copper,4
437,07/28/2023 10:40:00,34.26,-73.39,7.90,21657439,HOBO,HOBO pH,copper,4
438,07/28/2023 10:50:00,34.28,-73.49,7.90,21657439,HOBO,HOBO pH,copper,4
439,07/28/2023 11:00:00,34.23,-73.52,7.91,21657439,HOBO,HOBO pH,copper,4
440,07/28/2023 11:10:00,34.20,-73.41,7.90,21657439,HOBO,HOBO pH,copper,4
441,07/28/2023 11:20:00,34.23,-73.66,7.91,21657439,HOBO,HOBO pH,copper,4
442,07/28/2023 11:30:00,34.36,-74.46,7.92,21657439,HOBO,HOBO pH,copper,4
443,07/28/2023 11:40:00,34.62,-76.58,7.96,21657439,HOBO,HOBO pH,copper,4
444,07/28/2023 11:50:00,34.78,-77.27,7.97,21657439,HOBO,HOBO pH,copper,4
445,07/28/2023 12:00:00,34.97,-78.24,7.98,21657439,HOBO,HOBO pH,copper,4
446,07/28/2023 12:10:00,35.02,-78.46,7.99,21657439,HOBO,HOBO pH,copper,4
447,07/28/2023 12:20:00,35.08,-78.39,7.98,21657439,HOBO,HOBO pH,copper,4
448,07/28/2023 12:30:00,35.13,-78.44,7.98,21657439,HOBO,HOBO pH,copper,4
449,07/28/2023 12:40:00,35.21,-78.74,7.99,21657439,HOBO,HOBO pH,copper,4
450,07/28/2023 12:50:00,35.31,-79.02,7.99,21657439,HOBO,HOBO pH,copper,4
451,07/28/2023 13:00:00,35.39,-79.28,8.00,21657439,HOBO,HOBO pH,copper,4
452,07/28/2023 13:10:00,35.48,-79.56,8.00,21657439,HOBO,HOBO pH,copper,4
453,07/28/2023 13:20:00,35.50,-79.66,8.00,21657439,HOBO,HOBO pH,copper,4
454,07/28/2023 13:30:00,35.56,-79.78,8.01,21657439,HOBO,HOBO pH,copper,4
455,07/28/2023 13:40:00,35.56,-79.89,8.01,21657439,HOBO,HOBO pH,copper,4
456,07/28/2023 13:50:00,35.56,-79.91,8.01,21657439,HOBO,HOBO pH,copper,4
457,07/28/2023 14:00:00,35.56,-79.86,8.01,21657439,HOBO,HOBO pH,copper,4
458,07/28/2023 14:10:00,35.58,-79.94,8.01,21657439,HOBO,HOBO pH,copper,4
459,07/28/2023 14:20:00,35.64,-80.08,8.01,21657439,HOBO,HOBO pH,copper,4
460,07/28/2023 14:30:00,35.69,-80.24,8.01,21657439,HOBO,HOBO pH,copper,4
461,07/28/2023 14:40:00,35.72,-80.33,8.01,21657439,HOBO,HOBO pH,copper,4
462,07/28/2023 14:50:00,35.66,-80.21,8.01,21657439,HOBO,HOBO pH,copper,4
463,07/28/2023 15:00:00,35.64,-80.22,8.01,21657439,HOBO,HOBO pH,copper,4
464,07/28/2023 15:10:00,35.58,-79.92,8.01,21657439,HOBO,HOBO pH,copper,4
465,07/28/2023 15:20:00,35.48,-79.46,8.00,21657439,HOBO,HOBO pH,copper,4
466,07/28/2023 15:30:00,35.39,-78.88,7.99,21657439,HOBO,HOBO pH,copper,4
467,07/28/2023 15:40:00,35.34,-78.75,7.99,21657439,HOBO,HOBO pH,copper,4
468,07/28/2023 15:50:00,35.31,-78.71,7.99,21657439,HOBO,HOBO pH,copper,4
469,07/28/2023 16:00:00,35.29,-78.66,7.99,21657439,HOBO,HOBO pH,copper,4
470,07/28/2023 16:10:00,35.26,-78.69,7.99,21657439,HOBO,HOBO pH,copper,4
471,07/28/2023 16:20:00,35.21,-78.50,7.99,21657439,HOBO,HOBO pH,copper,4
472,07/28/2023 16:30:00,35.21,-78.69,7.99,21657439,HOBO,HOBO pH,copper,4
473,07/28/2023 16:40:00,35.21,-78.81,7.99,21657439,HOBO,HOBO pH,copper,4
474,07/28/2023 16:50:00,35.16,-78.81,7.99,21657439,HOBO,HOBO pH,copper,4
475,07/28/2023 17:00:00,35.10,-78.74,7.99,21657439,HOBO,HOBO pH,copper,4
476,07/28/2023 17:10:00,35.00,-78.44,7.99,21657439,HOBO,HOBO pH,copper,4
477,07/28/2023 17:20:00,34.81,-78.27,7.98,21657439,HOBO,HOBO pH,copper,4
478,07/28/2023 17:30:00,34.70,-78.44,7.99,21657439,HOBO,HOBO pH,copper,4
479,07/28/2023 17:40:00,34.65,-78.64,7.99,21657439,HOBO,HOBO pH,copper,4
480,07/28/2023 17:50:00,34.57,-78.53,7.99,21657439,HOBO,HOBO pH,copper,4
481,07/28/2023 18:00:00,34.49,-78.39,7.99,21657439,HOBO,HOBO pH,copper,4
482,07/28/2023 18:10:00,34.36,-78.14,7.98,21657439,HOBO,HOBO pH,copper,4
483,07/28/2023 18:20:00,34.26,-77.81,7.98,21657439,HOBO,HOBO pH,copper,4
484,07/28/2023 18:30:00,34.10,-78.10,7.98,21657439,HOBO,HOBO pH,copper,4
485,07/28/2023 18:40:00,33.94,-77.67,7.98,21657439,HOBO,HOBO pH,copper,4
486,07/28/2023 18:50:00,33.73,-77.11,7.97,21657439,HOBO,HOBO pH,copper,4
487,07/28/2023 19:00:00,33.60,-76.60,7.96,21657439,HOBO,HOBO pH,copper,4
488,07/28/2023 19:10:00,33.52,-76.25,7.95,21657439,HOBO,HOBO pH,copper,4
489,07/28/2023 19:20:00,33.37,-75.71,7.94,21657439,HOBO,HOBO pH,copper,4
490,07/28/2023 19:30:00,33.23,-74.97,7.93,21657439,HOBO,HOBO pH,copper,4
491,07/28/2023 19:40:00,33.16,-74.66,7.93,21657439,HOBO,HOBO pH,copper,4
492,07/28/2023 19:50:00,33.03,-74.22,7.92,21657439,HOBO,HOBO pH,copper,4
493,07/28/2023 20:00:00,32.92,-73.60,7.91,21657439,HOBO,HOBO pH,copper,4
494,07/28/2023 20:10:00,32.85,-73.10,7.90,21657439,HOBO,HOBO pH,copper,4
495,07/28/2023 20:20:00,32.74,-72.56,7.89,21657439,HOBO,HOBO pH,copper,4
496,07/28/2023 20:30:00,32.69,-72.19,7.89,21657439,HOBO,HOBO pH,copper,4
497,07/28/2023 20:40:00,32.66,-71.80,7.88,21657439,HOBO,HOBO pH,copper,4
498,07/28/2023 20:50:00,32.61,-71.16,7.87,21657439,HOBO,HOBO pH,copper,4
499,07/28/2023 21:00:00,32.59,-70.80,7.86,21657439,HOBO,HOBO pH,copper,4
500,07/28/2023 21:10:00,32.59,-70.44,7.86,21657439,HOBO,HOBO pH,copper,4
501,07/28/2023 21:20:00,32.56,-70.24,7.86,21657439,HOBO,HOBO pH,copper,4
502,07/28/2023 21:30:00,32.54,-69.89,7.85,21657439,HOBO,HOBO pH,copper,4
503,07/28/2023 21:40:00,32.48,-69.63,7.85,21657439,HOBO,HOBO pH,copper,4
504,07/28/2023 21:50:00,32.46,-69.24,7.84,21657439,HOBO,HOBO pH,copper,4
505,07/28/2023 22:00:00,32.46,-68.66,7.83,21657439,HOBO,HOBO pH,copper,4
506,07/28/2023 22:10:00,32.43,-68.03,7.82,21657439,HOBO,HOBO pH,copper,4
507,07/28/2023 22:20:00,32.41,-67.72,7.81,21657439,HOBO,HOBO pH,copper,4
508,07/28/2023 22:30:00,32.41,-67.88,7.82,21657439,HOBO,HOBO pH,copper,4
509,07/28/2023 22:40:00,32.46,-68.14,7.82,21657439,HOBO,HOBO pH,copper,4
510,07/28/2023 22:50:00,32.46,-68.08,7.82,21657439,HOBO,HOBO pH,copper,4
511,07/28/2023 23:00:00,32.48,-67.94,7.82,21657439,HOBO,HOBO pH,copper,4
512,07/28/2023 23:10:00,32.54,-67.81,7.81,21657439,HOBO,HOBO pH,copper,4
513,07/28/2023 23:20:00,32.69,-67.92,7.82,21657439,HOBO,HOBO pH,copper,4
514,07/28/2023 23:30:00,32.77,-68.47,7.83,21657439,HOBO,HOBO pH,copper,4
515,07/28/2023 23:40:00,32.77,-68.11,7.82,21657439,HOBO,HOBO pH,copper,4
516,07/28/2023 23:50:00,32.69,-67.47,7.81,21657439,HOBO,HOBO pH,copper,4
517,07/29/2023 00:00:00,32.77,-67.75,7.81,21657439,HOBO,HOBO pH,copper,4
518,07/29/2023 00:10:00,32.87,-67.75,7.81,21657439,HOBO,HOBO pH,copper,4
519,07/29/2023 00:20:00,32.82,-67.19,7.80,21657439,HOBO,HOBO pH,copper,4
520,07/29/2023 00:30:00,32.85,-67.44,7.81,21657439,HOBO,HOBO pH,copper,4
521,07/29/2023 00:40:00,32.87,-67.67,7.81,21657439,HOBO,HOBO pH,copper,4
522,07/29/2023 00:50:00,33.00,-68.06,7.82,21657439,HOBO,HOBO pH,copper,4
523,07/29/2023 01:00:00,32.98,-67.28,7.80,21657439,HOBO,HOBO pH,copper,4
524,07/29/2023 01:10:00,33.03,-67.08,7.80,21657439,HOBO,HOBO pH,copper,4
525,07/29/2023 01:20:00,33.08,-68.21,7.82,21657439,HOBO,HOBO pH,copper,4
526,07/29/2023 01:30:00,33.08,-68.21,7.82,21657439,HOBO,HOBO pH,copper,4
527,07/29/2023 01:40:00,33.11,-68.33,7.82,21657439,HOBO,HOBO pH,copper,4
528,07/29/2023 01:50:00,33.13,-67.75,7.81,21657439,HOBO,HOBO pH,copper,4
529,07/29/2023 02:00:00,33.21,-69.42,7.84,21657439,HOBO,HOBO pH,copper,4
530,07/29/2023 02:10:00,33.42,-70.53,7.86,21657439,HOBO,HOBO pH,copper,4
531,07/29/2023 02:20:00,33.29,-67.44,7.81,21657439,HOBO,HOBO pH,copper,4
532,07/29/2023 02:30:00,33.21,-67.24,7.80,21657439,HOBO,HOBO pH,copper,4
533,07/29/2023 02:40:00,33.16,-66.06,7.78,21657439,HOBO,HOBO pH,copper,4
534,07/29/2023 02:50:00,33.08,-69.42,7.84,21657439,HOBO,HOBO pH,copper,4
535,07/29/2023 03:00:00,33.08,-70.78,7.86,21657439,HOBO,HOBO pH,copper,4
536,07/29/2023 03:10:00,33.13,-71.03,7.87,21657439,HOBO,HOBO pH,copper,4
537,07/29/2023 03:20:00,33.23,-71.05,7.87,21657439,HOBO,HOBO pH,copper,4
538,07/29/2023 03:30:00,33.23,-70.97,7.87,21657439,HOBO,HOBO pH,copper,4
539,07/29/2023 03:40:00,33.16,-71.67,7.88,21657439,HOBO,HOBO pH,copper,4
540,07/29/2023 03:50:00,33.18,-71.58,7.88,21657439,HOBO,HOBO pH,copper,4
541,07/29/2023 04:00:00,33.21,-71.72,7.88,21657439,HOBO,HOBO pH,copper,4
542,07/29/2023 04:10:00,33.18,-71.28,7.87,21657439,HOBO,HOBO pH,copper,4
543,07/29/2023 04:20:00,33.08,-70.97,7.87,21657439,HOBO,HOBO pH,copper,4
544,07/29/2023 04:30:00,33.03,-70.81,7.86,21657439,HOBO,HOBO pH,copper,4
545,07/29/2023 04:40:00,32.74,-69.75,7.85,21657439,HOBO,HOBO pH,copper,4
546,07/29/2023 04:50:00,32.64,-69.61,7.84,21657439,HOBO,HOBO pH,copper,4
547,07/29/2023 05:00:00,32.54,-69.60,7.84,21657439,HOBO,HOBO pH,copper,4
548,07/29/2023 05:10:00,32.30,-68.60,7.83,21657439,HOBO,HOBO pH,copper,4
549,07/29/2023 05:20:00,32.18,-67.53,7.81,21657439,HOBO,HOBO pH,copper,4
550,07/29/2023 05:30:00,32.05,-66.99,7.80,21657439,HOBO,HOBO pH,copper,4
551,07/29/2023 05:40:00,31.92,-66.36,7.79,21657439,HOBO,HOBO pH,copper,4
552,07/29/2023 05:50:00,31.82,-65.60,7.78,21657439,HOBO,HOBO pH,copper,4
553,07/29/2023 06:00:00,31.69,-66.05,7.79,21657439,HOBO,HOBO pH,copper,4
554,07/29/2023 06:10:00,31.61,-66.08,7.79,21657439,HOBO,HOBO pH,copper,4
555,07/29/2023 06:20:00,31.48,-65.80,7.78,21657439,HOBO,HOBO pH,copper,4
556,07/29/2023 06:30:00,31.41,-65.05,7.77,21657439,HOBO,HOBO pH,copper,4
557,07/29/2023 06:40:00,31.23,-64.02,7.75,21657439,HOBO,HOBO pH,copper,4
558,07/29/2023 06:50:00,31.13,-63.19,7.74,21657439,HOBO,HOBO pH,copper,4
559,07/29/2023 07:00:00,31.05,-62.39,7.73,21657439,HOBO,HOBO pH,copper,4
560,07/29/2023 07:10:00,30.98,-61.61,7.71,21657439,HOBO,HOBO pH,copper,4
561,07/29/2023 07:20:00,30.90,-61.11,7.71,21657439,HOBO,HOBO pH,copper,4
562,07/29/2023 07:30:00,30.92,-60.92,7.70,21657439,HOBO,HOBO pH,copper,4
563,07/29/2023 07:40:00,30.92,-60.50,7.70,21657439,HOBO,HOBO pH,copper,4
564,07/29/2023 07:50:00,30.98,-60.56,7.70,21657439,HOBO,HOBO pH,copper,4
565,07/29/2023 08:00:00,31.03,-60.60,7.70,21657439,HOBO,HOBO pH,copper,4
566,07/29/2023 08:10:00,31.08,-60.45,7.69,21657439,HOBO,HOBO pH,copper,4
567,07/29/2023 08:20:00,31.15,-60.58,7.70,21657439,HOBO,HOBO pH,copper,4
568,07/29/2023 08:30:00,31.23,-60.70,7.70,21657439,HOBO,HOBO pH,copper,4
569,07/29/2023 08:40:00,31.38,-61.11,7.70,21657439,HOBO,HOBO pH,copper,4
